dateTime,measureValue,unit,deviceId
2021-11-30 10:43:06,1735,MW,dev-3
2021-11-30 10:43:07,3136,RPM,dev-1
2021-11-30 10:43:07,1327,MW,dev-1
2021-11-30 10:43:07,3002,RPM,dev-2
2021-11-30 10:43:07,1579,MW,dev-2
2021-11-30 10:43:07,3015,RPM,dev-3
2021-11-30 10:43:07,1593,MW,dev-3
2021-11-30 10:43:08,2929,RPM,dev-1
2021-11-30 10:43:08,1300,MW,dev-1
2021-11-30 10:43:08,3208,RPM,dev-2
2021-11-30 10:43:08,1497,MW,dev-2
2021-11-30 10:43:08,3037,RPM,dev-3
2021-11-30 10:43:08,1706,MW,dev-3
2021-11-30 10:43:09,2821,RPM,dev-1
2021-11-30 10:43:09,1534,MW,dev-1
2021-11-30 10:43:09,2873,RPM,dev-2
2021-11-30 10:43:09,1478,MW,dev-2
2021-11-30 10:43:09,2953,RPM,dev-3
2021-11-30 10:43:09,1762,MW,dev-3
2021-11-30 10:43:10,2992,RPM,dev-1
2021-11-30 10:43:10,1382,MW,dev-1
2021-11-30 10:43:10,2701,RPM,dev-2
2021-11-30 10:43:10,1578,MW,dev-2
2021-11-30 10:43:10,2933,RPM,dev-3
2021-11-30 10:43:10,1637,MW,dev-3
2021-11-30 10:43:11,3051,RPM,dev-1
2021-11-30 10:43:11,1561,MW,dev-1
2021-11-30 10:43:11,3223,RPM,dev-2
2021-11-30 10:43:11,1556,MW,dev-2
2021-11-30 10:43:11,2906,RPM,dev-3
2021-11-30 10:43:11,1646,MW,dev-3
2021-11-30 10:43:12,2892,RPM,dev-1
2021-11-30 10:43:12,1546,MW,dev-1
2021-11-30 10:43:12,2908,RPM,dev-2
2021-11-30 10:43:12,1462,MW,dev-2
2021-11-30 10:43:12,3082,RPM,dev-3
2021-11-30 10:43:12,1646,MW,dev-3
2021-11-30 10:43:13,2933,RPM,dev-1
2021-11-30 10:43:13,1675,MW,dev-1
2021-11-30 10:43:13,3143,RPM,dev-2
2021-11-30 10:43:13,1524,MW,dev-2
2021-11-30 10:43:13,3008,RPM,dev-3
2021-11-30 10:43:13,1710,MW,dev-3
2021-11-30 10:43:14,3123,RPM,dev-1
2021-11-30 10:43:14,1414,MW,dev-1
2021-11-30 10:43:14,3000,RPM,dev-2
2021-11-30 10:43:14,1581,MW,dev-2
2021-11-30 10:43:14,2995,RPM,dev-3
2021-11-30 10:43:14,1628,MW,dev-3
2021-11-30 10:43:15,3111,RPM,dev-1
2021-11-30 10:43:15,1407,MW,dev-1
2021-11-30 10:43:15,2925,RPM,dev-2
2021-11-30 10:43:15,1549,MW,dev-2
2021-11-30 10:43:15,2965,RPM,dev-3
2021-11-30 10:43:15,1596,MW,dev-3
2021-11-30 10:43:16,2855,RPM,dev-1
2021-11-30 10:43:16,1304,MW,dev-1
2021-11-30 10:43:16,3101,RPM,dev-2
2021-11-30 10:43:16,1472,MW,dev-2
2021-11-30 10:43:16,2977,RPM,dev-3
2021-11-30 10:43:16,1586,MW,dev-3
2021-11-30 10:43:17,3195,RPM,dev-1
2021-11-30 10:43:17,1592,MW,dev-1
2021-11-30 10:43:17,2930,RPM,dev-2
2021-11-30 10:43:17,1502,MW,dev-2
2021-11-30 10:43:17,3075,RPM,dev-3
2021-11-30 10:43:17,1770,MW,dev-3
2021-11-30 10:43:18,3090,RPM,dev-1
2021-11-30 10:43:18,1674,MW,dev-1
2021-11-30 10:43:18,3136,RPM,dev-2
2021-11-30 10:43:18,1573,MW,dev-2
2021-11-30 10:43:18,2996,RPM,dev-3
2021-11-30 10:43:18,1632,MW,dev-3
2021-11-30 10:43:19,2948,RPM,dev-1
2021-11-30 10:43:19,1442,MW,dev-1
2021-11-30 10:43:19,2971,RPM,dev-2
2021-11-30 10:43:19,1448,MW,dev-2
2021-11-30 10:43:19,3004,RPM,dev-3
2021-11-30 10:43:19,1718,MW,dev-3
2021-11-30 10:43:20,3286,RPM,dev-1
2021-11-30 10:43:20,1550,MW,dev-1
2021-11-30 10:43:20,2843,RPM,dev-2
2021-11-30 10:43:20,1593,MW,dev-2
2021-11-30 10:43:20,3006,RPM,dev-3
2021-11-30 10:43:20,1754,MW,dev-3
2021-11-30 10:43:21,2791,RPM,dev-1
2021-11-30 10:43:21,1335,MW,dev-1
2021-11-30 10:43:21,3119,RPM,dev-2
2021-11-30 10:43:21,1413,MW,dev-2
2021-11-30 10:43:21,3089,RPM,dev-3
2021-11-30 10:43:21,1766,MW,dev-3
2021-11-30 10:43:22,3222,RPM,dev-1
2021-11-30 10:43:22,1697,MW,dev-1
2021-11-30 10:43:22,3083,RPM,dev-2
2021-11-30 10:43:22,1517,MW,dev-2
2021-11-30 10:43:22,3057,RPM,dev-3
2021-11-30 10:43:22,1679,MW,dev-3
2021-11-30 10:43:23,2940,RPM,dev-1
2021-11-30 10:43:23,1521,MW,dev-1
2021-11-30 10:43:23,3186,RPM,dev-2
2021-11-30 10:43:23,1578,MW,dev-2
2021-11-30 10:43:23,3041,RPM,dev-3
2021-11-30 10:43:23,1521,MW,dev-3
2021-11-30 10:43:24,3210,RPM,dev-1
2021-11-30 10:43:24,1600,MW,dev-1
2021-11-30 10:43:24,3070,RPM,dev-2
2021-11-30 10:43:24,1481,MW,dev-2
2021-11-30 10:43:24,3048,RPM,dev-3
2021-11-30 10:43:24,1699,MW,dev-3
2021-11-30 10:43:25,2984,RPM,dev-1
2021-11-30 10:43:25,1343,MW,dev-1
2021-11-30 10:43:25,3123,RPM,dev-2
2021-11-30 10:43:25,1579,MW,dev-2
2021-11-30 10:43:25,2928,RPM,dev-3
2021-11-30 10:43:25,1666,MW,dev-3
2021-11-30 10:43:26,3223,RPM,dev-1
2021-11-30 10:43:26,1577,MW,dev-1
2021-11-30 10:43:26,2835,RPM,dev-2
2021-11-30 10:43:26,1573,MW,dev-2
2021-11-30 10:43:26,3086,RPM,dev-3
2021-11-30 10:43:26,1594,MW,dev-3
2021-11-30 10:43:27,2744,RPM,dev-1
2021-11-30 10:43:27,1539,MW,dev-1
2021-11-30 10:43:27,3079,RPM,dev-2
2021-11-30 10:43:27,1453,MW,dev-2
2021-11-30 10:43:27,3100,RPM,dev-3
2021-11-30 10:43:27,1543,MW,dev-3
2021-11-30 10:43:28,3113,RPM,dev-1
2021-11-30 10:43:28,1631,MW,dev-1
2021-11-30 10:43:28,2711,RPM,dev-2
2021-11-30 10:43:28,1468,MW,dev-2
2021-11-30 10:43:28,3056,RPM,dev-3
2021-11-30 10:43:28,1606,MW,dev-3
2021-11-30 10:43:29,2756,RPM,dev-1
2021-11-30 10:43:29,1661,MW,dev-1
2021-11-30 10:43:29,2952,RPM,dev-2
2021-11-30 10:43:29,1479,MW,dev-2
2021-11-30 10:43:29,3058,RPM,dev-3
2021-11-30 10:43:29,1770,MW,dev-3
2021-11-30 10:43:30,2867,RPM,dev-1
2021-11-30 10:43:30,1663,MW,dev-1
2021-11-30 10:43:30,2803,RPM,dev-2
2021-11-30 10:43:30,1441,MW,dev-2
2021-11-30 10:43:30,2950,RPM,dev-3
2021-11-30 10:43:30,1601,MW,dev-3
2021-11-30 10:43:31,2963,RPM,dev-1
2021-11-30 10:43:31,1364,MW,dev-1
2021-11-30 10:43:31,2705,RPM,dev-2
2021-11-30 10:43:31,1548,MW,dev-2
2021-11-30 10:43:31,2968,RPM,dev-3
2021-11-30 10:43:31,1545,MW,dev-3
2021-11-30 10:43:32,3085,RPM,dev-1
2021-11-30 10:43:32,1327,MW,dev-1
2021-11-30 10:43:32,3239,RPM,dev-2
2021-11-30 10:43:32,1473,MW,dev-2
2021-11-30 10:43:32,3035,RPM,dev-3
2021-11-30 10:43:32,1518,MW,dev-3
2021-11-30 10:43:33,3286,RPM,dev-1
2021-11-30 10:43:33,1676,MW,dev-1
2021-11-30 10:43:33,2874,RPM,dev-2
2021-11-30 10:43:33,1577,MW,dev-2
2021-11-30 10:43:33,2912,RPM,dev-3
2021-11-30 10:43:33,1546,MW,dev-3
2021-11-30 10:43:34,2731,RPM,dev-1
2021-11-30 10:43:34,1615,MW,dev-1
2021-11-30 10:43:34,2849,RPM,dev-2
2021-11-30 10:43:34,1582,MW,dev-2
2021-11-30 10:43:34,3066,RPM,dev-3
2021-11-30 10:43:34,1764,MW,dev-3
2021-11-30 10:43:35,3268,RPM,dev-1
2021-11-30 10:43:35,1481,MW,dev-1
2021-11-30 10:43:35,2898,RPM,dev-2
2021-11-30 10:43:35,1571,MW,dev-2
2021-11-30 10:43:35,3100,RPM,dev-3
2021-11-30 10:43:35,1557,MW,dev-3
2021-11-30 10:43:36,2848,RPM,dev-1
2021-11-30 10:43:36,1655,MW,dev-1
2021-11-30 10:43:36,2984,RPM,dev-2
2021-11-30 10:43:36,1515,MW,dev-2
2021-11-30 10:43:36,2912,RPM,dev-3
2021-11-30 10:43:36,1540,MW,dev-3
2021-11-30 10:43:37,3250,RPM,dev-1
2021-11-30 10:43:37,1384,MW,dev-1
2021-11-30 10:43:37,2934,RPM,dev-2
2021-11-30 10:43:37,1421,MW,dev-2
2021-11-30 10:43:37,3020,RPM,dev-3
2021-11-30 10:43:37,1685,MW,dev-3
2021-11-30 10:43:38,2758,RPM,dev-1
2021-11-30 10:43:38,1438,MW,dev-1
2021-11-30 10:43:38,3206,RPM,dev-2
2021-11-30 10:43:38,1592,MW,dev-2
2021-11-30 10:43:38,2903,RPM,dev-3
2021-11-30 10:43:38,1588,MW,dev-3
2021-11-30 10:43:39,2999,RPM,dev-1
2021-11-30 10:43:39,1462,MW,dev-1
2021-11-30 10:43:39,3052,RPM,dev-2
2021-11-30 10:43:39,1547,MW,dev-2
2021-11-30 10:43:39,2972,RPM,dev-3
2021-11-30 10:43:39,1512,MW,dev-3
2021-11-30 10:43:40,2768,RPM,dev-1
2021-11-30 10:43:40,1636,MW,dev-1
2021-11-30 10:43:40,2948,RPM,dev-2
2021-11-30 10:43:40,1564,MW,dev-2
2021-11-30 10:43:40,2948,RPM,dev-3
2021-11-30 10:43:40,1674,MW,dev-3
2021-11-30 10:43:40,3159,RPM,dev-1
2021-11-30 10:43:40,1535,MW,dev-1
2021-11-30 10:43:40,2850,RPM,dev-2
2021-11-30 10:43:40,1420,MW,dev-2
2021-11-30 10:43:40,3083,RPM,dev-3
2021-11-30 10:43:40,1800,MW,dev-3
2021-11-30 10:43:41,2907,RPM,dev-1
2021-11-30 10:43:41,1632,MW,dev-1
2021-11-30 10:43:41,2870,RPM,dev-2
2021-11-30 10:43:41,1412,MW,dev-2
2021-11-30 10:43:41,3056,RPM,dev-3
2021-11-30 10:43:41,1659,MW,dev-3
2021-11-30 10:43:42,3151,RPM,dev-1
2021-11-30 10:43:42,1496,MW,dev-1
2021-11-30 10:43:42,2797,RPM,dev-2
2021-11-30 10:43:42,1595,MW,dev-2
2021-11-30 10:43:42,3071,RPM,dev-3
2021-11-30 10:43:42,1713,MW,dev-3
2021-11-30 10:43:43,3032,RPM,dev-1
2021-11-30 10:43:43,1374,MW,dev-1
2021-11-30 10:43:43,2826,RPM,dev-2
2021-11-30 10:43:43,1547,MW,dev-2
2021-11-30 10:43:43,2994,RPM,dev-3
2021-11-30 10:43:43,1549,MW,dev-3
2021-11-30 10:43:44,3031,RPM,dev-1
2021-11-30 10:43:44,1505,MW,dev-1
2021-11-30 10:43:44,2891,RPM,dev-2
2021-11-30 10:43:44,1414,MW,dev-2
2021-11-30 10:43:44,2976,RPM,dev-3
2021-11-30 10:43:44,1631,MW,dev-3
2021-11-30 10:43:45,3127,RPM,dev-1
2021-11-30 10:43:45,1544,MW,dev-1
2021-11-30 10:43:45,2797,RPM,dev-2
2021-11-30 10:43:45,1400,MW,dev-2
2021-11-30 10:43:45,3049,RPM,dev-3
2021-11-30 10:43:45,1570,MW,dev-3
2021-11-30 10:43:46,3266,RPM,dev-1
2021-11-30 10:43:46,1438,MW,dev-1
2021-11-30 10:43:46,2714,RPM,dev-2
2021-11-30 10:43:46,1410,MW,dev-2
2021-11-30 10:43:46,2949,RPM,dev-3
2021-11-30 10:43:46,1544,MW,dev-3
2021-11-30 10:43:47,3059,RPM,dev-1
2021-11-30 10:43:47,1509,MW,dev-1
2021-11-30 10:43:47,3143,RPM,dev-2
2021-11-30 10:43:47,1521,MW,dev-2
2021-11-30 10:43:47,3090,RPM,dev-3
2021-11-30 10:43:47,1739,MW,dev-3
2021-11-30 10:43:48,3283,RPM,dev-1
2021-11-30 10:43:48,1634,MW,dev-1
2021-11-30 10:43:48,2720,RPM,dev-2
2021-11-30 10:43:48,1577,MW,dev-2
2021-11-30 10:43:48,3073,RPM,dev-3
2021-11-30 10:43:48,1544,MW,dev-3
2021-11-30 10:43:49,3050,RPM,dev-1
2021-11-30 10:43:49,1663,MW,dev-1
2021-11-30 10:43:49,2907,RPM,dev-2
2021-11-30 10:43:49,1490,MW,dev-2
2021-11-30 10:43:49,2979,RPM,dev-3
2021-11-30 10:43:49,1751,MW,dev-3
2021-11-30 10:43:50,3275,RPM,dev-1
2021-11-30 10:43:50,1581,MW,dev-1
2021-11-30 10:43:50,3187,RPM,dev-2
2021-11-30 10:43:50,1588,MW,dev-2
2021-11-30 10:43:50,3053,RPM,dev-3
2021-11-30 10:43:50,1554,MW,dev-3
2021-11-30 10:43:51,3285,RPM,dev-1
2021-11-30 10:43:51,1387,MW,dev-1
2021-11-30 10:43:51,2914,RPM,dev-2
2021-11-30 10:43:51,1477,MW,dev-2
2021-11-30 10:43:51,3083,RPM,dev-3
2021-11-30 10:43:51,1724,MW,dev-3
2021-11-30 10:43:52,2871,RPM,dev-1
2021-11-30 10:43:52,1646,MW,dev-1
2021-11-30 10:43:52,3024,RPM,dev-2
2021-11-30 10:43:52,1567,MW,dev-2
2021-11-30 10:43:52,2903,RPM,dev-3
2021-11-30 10:43:52,1694,MW,dev-3
2021-11-30 10:43:53,2906,RPM,dev-1
2021-11-30 10:43:53,1635,MW,dev-1
2021-11-30 10:43:53,3071,RPM,dev-2
2021-11-30 10:43:53,1476,MW,dev-2
2021-11-30 10:43:53,2999,RPM,dev-3
2021-11-30 10:43:53,1556,MW,dev-3
2021-11-30 10:43:54,2954,RPM,dev-1
2021-11-30 10:43:54,1684,MW,dev-1
2021-11-30 10:43:54,3133,RPM,dev-2
2021-11-30 10:43:54,1519,MW,dev-2
2021-11-30 10:43:54,2967,RPM,dev-3
2021-11-30 10:43:54,1631,MW,dev-3
2021-11-30 10:43:55,2866,RPM,dev-1
2021-11-30 10:43:55,1472,MW,dev-1
2021-11-30 10:43:55,2708,RPM,dev-2
2021-11-30 10:43:55,1474,MW,dev-2
2021-11-30 10:43:55,2922,RPM,dev-3
2021-11-30 10:43:55,1783,MW,dev-3
2021-11-30 10:43:56,3154,RPM,dev-1
2021-11-30 10:43:56,1574,MW,dev-1
2021-11-30 10:43:56,2850,RPM,dev-2
2021-11-30 10:43:56,1550,MW,dev-2
2021-11-30 10:43:56,3030,RPM,dev-3
2021-11-30 10:43:56,1550,MW,dev-3
2021-11-30 10:43:57,2824,RPM,dev-1
2021-11-30 10:43:57,1374,MW,dev-1
2021-11-30 10:43:57,2889,RPM,dev-2
2021-11-30 10:43:57,1578,MW,dev-2
2021-11-30 10:43:57,3076,RPM,dev-3
2021-11-30 10:43:57,1562,MW,dev-3
2021-11-30 10:43:58,3232,RPM,dev-1
2021-11-30 10:43:58,1658,MW,dev-1
2021-11-30 10:43:58,3174,RPM,dev-2
2021-11-30 10:43:58,1598,MW,dev-2
2021-11-30 10:43:58,2946,RPM,dev-3
2021-11-30 10:43:58,1582,MW,dev-3
2021-11-30 10:43:59,2923,RPM,dev-1
2021-11-30 10:43:59,1568,MW,dev-1
2021-11-30 10:43:59,2807,RPM,dev-2
2021-11-30 10:43:59,1490,MW,dev-2
2021-11-30 10:43:59,3084,RPM,dev-3
2021-11-30 10:43:59,1778,MW,dev-3
2021-11-30 10:44:00,3101,RPM,dev-1
2021-11-30 10:44:00,1472,MW,dev-1
2021-11-30 10:44:00,3297,RPM,dev-2
2021-11-30 10:44:00,1497,MW,dev-2
2021-11-30 10:44:00,3018,RPM,dev-3
2021-11-30 10:44:00,1568,MW,dev-3
2021-11-30 10:44:01,3139,RPM,dev-1
2021-11-30 10:44:01,1557,MW,dev-1
2021-11-30 10:44:01,2958,RPM,dev-2
2021-11-30 10:44:01,1534,MW,dev-2
2021-11-30 10:44:01,2910,RPM,dev-3
2021-11-30 10:44:01,1533,MW,dev-3
2021-11-30 10:44:02,3289,RPM,dev-1
2021-11-30 10:44:02,1670,MW,dev-1
2021-11-30 10:44:02,3277,RPM,dev-2
2021-11-30 10:44:02,1596,MW,dev-2
2021-11-30 10:44:02,3044,RPM,dev-3
2021-11-30 10:44:02,1664,MW,dev-3
2021-11-30 10:44:03,3083,RPM,dev-1
2021-11-30 10:44:03,1325,MW,dev-1
2021-11-30 10:44:03,3279,RPM,dev-2
2021-11-30 10:44:03,1489,MW,dev-2
2021-11-30 10:44:03,2988,RPM,dev-3
2021-11-30 10:44:03,1640,MW,dev-3
2021-11-30 10:44:04,2970,RPM,dev-1
2021-11-30 10:44:04,1531,MW,dev-1
2021-11-30 10:44:04,2896,RPM,dev-2
2021-11-30 10:44:04,1517,MW,dev-2
2021-11-30 10:44:04,3055,RPM,dev-3
2021-11-30 10:44:04,1770,MW,dev-3
2021-11-30 10:44:05,3044,RPM,dev-1
2021-11-30 10:44:05,1403,MW,dev-1
2021-11-30 10:44:05,3097,RPM,dev-2
2021-11-30 10:44:05,1422,MW,dev-2
2021-11-30 10:44:05,3005,RPM,dev-3
2021-11-30 10:44:05,1779,MW,dev-3
2021-11-30 10:44:06,2791,RPM,dev-1
2021-11-30 10:44:06,1374,MW,dev-1
2021-11-30 10:44:06,2711,RPM,dev-2
2021-11-30 10:44:06,1567,MW,dev-2
2021-11-30 10:44:06,2975,RPM,dev-3
2021-11-30 10:44:06,1752,MW,dev-3
2021-11-30 10:44:07,2845,RPM,dev-1
2021-11-30 10:44:07,1641,MW,dev-1
2021-11-30 10:44:07,2786,RPM,dev-2
2021-11-30 10:44:07,1543,MW,dev-2
2021-11-30 10:44:07,2907,RPM,dev-3
2021-11-30 10:44:07,1594,MW,dev-3
2021-11-30 10:44:08,2927,RPM,dev-1
2021-11-30 10:44:08,1671,MW,dev-1
2021-11-30 10:44:08,2729,RPM,dev-2
2021-11-30 10:44:08,1402,MW,dev-2
2021-11-30 10:44:08,3043,RPM,dev-3
2021-11-30 10:44:08,1723,MW,dev-3
2021-11-30 10:44:09,3217,RPM,dev-1
2021-11-30 10:44:09,1625,MW,dev-1
2021-11-30 10:44:09,3153,RPM,dev-2
2021-11-30 10:44:09,1470,MW,dev-2
2021-11-30 10:44:09,2905,RPM,dev-3
2021-11-30 10:44:09,1593,MW,dev-3
2021-11-30 10:44:10,2942,RPM,dev-1
2021-11-30 10:44:10,1442,MW,dev-1
2021-11-30 10:44:10,2766,RPM,dev-2
2021-11-30 10:44:10,1467,MW,dev-2
2021-11-30 10:44:10,3010,RPM,dev-3
2021-11-30 10:44:10,1581,MW,dev-3
2021-11-30 10:44:11,3066,RPM,dev-1
2021-11-30 10:44:11,1596,MW,dev-1
2021-11-30 10:44:11,2735,RPM,dev-2
2021-11-30 10:44:11,1429,MW,dev-2
2021-11-30 10:44:11,2993,RPM,dev-3
2021-11-30 10:44:11,1517,MW,dev-3
2021-11-30 10:44:12,2922,RPM,dev-1
2021-11-30 10:44:12,1339,MW,dev-1
2021-11-30 10:44:12,2815,RPM,dev-2
2021-11-30 10:44:12,1592,MW,dev-2
2021-11-30 10:44:12,3078,RPM,dev-3
2021-11-30 10:44:12,1603,MW,dev-3
2021-11-30 10:44:13,2758,RPM,dev-1
2021-11-30 10:44:13,1552,MW,dev-1
2021-11-30 10:44:13,3157,RPM,dev-2
2021-11-30 10:44:13,1529,MW,dev-2
2021-11-30 10:44:13,2991,RPM,dev-3
2021-11-30 10:44:13,1770,MW,dev-3
2021-11-30 10:44:14,3286,RPM,dev-1
2021-11-30 10:44:14,1568,MW,dev-1
2021-11-30 10:44:14,3245,RPM,dev-2
2021-11-30 10:44:14,1474,MW,dev-2
2021-11-30 10:44:14,3066,RPM,dev-3
2021-11-30 10:44:14,1524,MW,dev-3
2021-11-30 10:44:15,3296,RPM,dev-1
2021-11-30 10:44:15,1659,MW,dev-1
2021-11-30 10:44:15,3143,RPM,dev-2
2021-11-30 10:44:15,1417,MW,dev-2
2021-11-30 10:44:15,2908,RPM,dev-3
2021-11-30 10:44:15,1665,MW,dev-3
2021-11-30 10:44:16,3000,RPM,dev-1
2021-11-30 10:44:16,1304,MW,dev-1
2021-11-30 10:44:16,3300,RPM,dev-2
2021-11-30 10:44:16,1589,MW,dev-2
2021-11-30 10:44:16,3005,RPM,dev-3
2021-11-30 10:44:16,1699,MW,dev-3
2021-11-30 10:44:17,2839,RPM,dev-1
2021-11-30 10:44:17,1378,MW,dev-1
2021-11-30 10:44:17,2811,RPM,dev-2
2021-11-30 10:44:17,1475,MW,dev-2
2021-11-30 10:44:17,3099,RPM,dev-3
2021-11-30 10:44:17,1547,MW,dev-3
2021-11-30 10:44:18,2770,RPM,dev-1
2021-11-30 10:44:18,1694,MW,dev-1
2021-11-30 10:44:18,2723,RPM,dev-2
2021-11-30 10:44:18,1586,MW,dev-2
2021-11-30 10:44:18,3049,RPM,dev-3
2021-11-30 10:44:18,1730,MW,dev-3
2021-11-30 10:44:19,3107,RPM,dev-1
2021-11-30 10:44:19,1507,MW,dev-1
2021-11-30 10:44:19,2981,RPM,dev-2
2021-11-30 10:44:19,1538,MW,dev-2
2021-11-30 10:44:19,3083,RPM,dev-3
2021-11-30 10:44:19,1637,MW,dev-3
2021-11-30 10:44:20,3294,RPM,dev-1
2021-11-30 10:44:20,1343,MW,dev-1
2021-11-30 10:44:20,3133,RPM,dev-2
2021-11-30 10:44:20,1478,MW,dev-2
2021-11-30 10:44:20,2996,RPM,dev-3
2021-11-30 10:44:20,1572,MW,dev-3
2021-11-30 10:44:21,3136,RPM,dev-1
2021-11-30 10:44:21,1420,MW,dev-1
2021-11-30 10:44:21,2906,RPM,dev-2
2021-11-30 10:44:21,1452,MW,dev-2
2021-11-30 10:44:21,3003,RPM,dev-3
2021-11-30 10:44:21,1689,MW,dev-3
2021-11-30 10:44:22,2971,RPM,dev-1
2021-11-30 10:44:22,1514,MW,dev-1
2021-11-30 10:44:22,3259,RPM,dev-2
2021-11-30 10:44:22,1517,MW,dev-2
2021-11-30 10:44:22,2966,RPM,dev-3
2021-11-30 10:44:22,1693,MW,dev-3
2021-11-30 10:44:23,3279,RPM,dev-1
2021-11-30 10:44:23,1467,MW,dev-1
2021-11-30 10:44:23,2879,RPM,dev-2
2021-11-30 10:44:23,1550,MW,dev-2
2021-11-30 10:44:23,2901,RPM,dev-3
2021-11-30 10:44:23,1726,MW,dev-3
2021-11-30 10:44:24,3157,RPM,dev-1
2021-11-30 10:44:24,1313,MW,dev-1
2021-11-30 10:44:24,3074,RPM,dev-2
2021-11-30 10:44:24,1548,MW,dev-2
2021-11-30 10:44:24,2941,RPM,dev-3
2021-11-30 10:44:24,1738,MW,dev-3
2021-11-30 10:44:25,3113,RPM,dev-1
2021-11-30 10:44:25,1420,MW,dev-1
2021-11-30 10:44:25,2756,RPM,dev-2
2021-11-30 10:44:25,1451,MW,dev-2
2021-11-30 10:44:25,3078,RPM,dev-3
2021-11-30 10:44:25,1515,MW,dev-3
2021-11-30 10:44:26,3062,RPM,dev-1
2021-11-30 10:44:26,1607,MW,dev-1
2021-11-30 10:44:26,2837,RPM,dev-2
2021-11-30 10:44:26,1529,MW,dev-2
2021-11-30 10:44:26,3054,RPM,dev-3
2021-11-30 10:44:26,1598,MW,dev-3
2021-11-30 10:44:27,3150,RPM,dev-1
2021-11-30 10:44:27,1341,MW,dev-1
2021-11-30 10:44:27,3179,RPM,dev-2
2021-11-30 10:44:27,1483,MW,dev-2
2021-11-30 10:44:27,2954,RPM,dev-3
2021-11-30 10:44:27,1759,MW,dev-3
2021-11-30 10:44:28,2930,RPM,dev-1
2021-11-30 10:44:28,1353,MW,dev-1
2021-11-30 10:44:28,2910,RPM,dev-2
2021-11-30 10:44:28,1420,MW,dev-2
2021-11-30 10:44:28,3039,RPM,dev-3
2021-11-30 10:44:28,1653,MW,dev-3
2021-11-30 10:44:29,3218,RPM,dev-1
2021-11-30 10:44:29,1674,MW,dev-1
2021-11-30 10:44:29,3010,RPM,dev-2
2021-11-30 10:44:29,1520,MW,dev-2
2021-11-30 10:44:29,3010,RPM,dev-3
2021-11-30 10:44:29,1766,MW,dev-3
2021-11-30 10:44:30,2808,RPM,dev-1
2021-11-30 10:44:30,1407,MW,dev-1
2021-11-30 10:44:30,3052,RPM,dev-2
2021-11-30 10:44:30,1557,MW,dev-2
2021-11-30 10:44:30,2933,RPM,dev-3
2021-11-30 10:44:30,1525,MW,dev-3
2021-11-30 10:44:31,3293,RPM,dev-1
2021-11-30 10:44:31,1663,MW,dev-1
2021-11-30 10:44:31,2751,RPM,dev-2
2021-11-30 10:44:31,1530,MW,dev-2
2021-11-30 10:44:31,2999,RPM,dev-3
2021-11-30 10:44:31,1793,MW,dev-3
2021-11-30 10:44:32,2757,RPM,dev-1
2021-11-30 10:44:32,1513,MW,dev-1
2021-11-30 10:44:32,2977,RPM,dev-2
2021-11-30 10:44:32,1579,MW,dev-2
2021-11-30 10:44:32,2917,RPM,dev-3
2021-11-30 10:44:32,1641,MW,dev-3
2021-11-30 10:44:33,3189,RPM,dev-1
2021-11-30 10:44:33,1540,MW,dev-1
2021-11-30 10:44:33,3002,RPM,dev-2
2021-11-30 10:44:33,1575,MW,dev-2
2021-11-30 10:44:33,2920,RPM,dev-3
2021-11-30 10:44:33,1649,MW,dev-3
2021-11-30 10:44:34,3083,RPM,dev-1
2021-11-30 10:44:34,1654,MW,dev-1
2021-11-30 10:44:34,2893,RPM,dev-2
2021-11-30 10:44:34,1559,MW,dev-2
2021-11-30 10:44:34,2967,RPM,dev-3
2021-11-30 10:44:34,1512,MW,dev-3
2021-11-30 10:44:35,3225,RPM,dev-1
2021-11-30 10:44:35,1351,MW,dev-1
2021-11-30 10:44:35,2763,RPM,dev-2
2021-11-30 10:44:35,1437,MW,dev-2
2021-11-30 10:44:35,3068,RPM,dev-3
2021-11-30 10:44:35,1566,MW,dev-3
2021-11-30 10:44:36,3291,RPM,dev-1
2021-11-30 10:44:36,1327,MW,dev-1
2021-11-30 10:44:36,2993,RPM,dev-2
2021-11-30 10:44:36,1410,MW,dev-2
2021-11-30 10:44:36,3047,RPM,dev-3
2021-11-30 10:44:36,1622,MW,dev-3
2021-11-30 10:44:37,2987,RPM,dev-1
2021-11-30 10:44:37,1571,MW,dev-1
2021-11-30 10:44:37,2802,RPM,dev-2
2021-11-30 10:44:37,1593,MW,dev-2
2021-11-30 10:44:37,3040,RPM,dev-3
2021-11-30 10:44:37,1621,MW,dev-3
2021-11-30 10:44:38,3124,RPM,dev-1
2021-11-30 10:44:38,1575,MW,dev-1
2021-11-30 10:44:38,3277,RPM,dev-2
2021-11-30 10:44:38,1427,MW,dev-2
2021-11-30 10:44:38,3092,RPM,dev-3
2021-11-30 10:44:38,1606,MW,dev-3
2021-11-30 10:44:39,2741,RPM,dev-1
2021-11-30 10:44:39,1669,MW,dev-1
2021-11-30 10:44:39,2773,RPM,dev-2
2021-11-30 10:44:39,1433,MW,dev-2
2021-11-30 10:44:39,2968,RPM,dev-3
2021-11-30 10:44:39,1519,MW,dev-3
2021-11-30 10:44:40,2733,RPM,dev-1
2021-11-30 10:44:40,1508,MW,dev-1
2021-11-30 10:44:40,3275,RPM,dev-2
2021-11-30 10:44:40,1554,MW,dev-2
2021-11-30 10:44:40,2939,RPM,dev-3
